"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A_33_P3333863",1.18004100769233,7.93044497692308,8.7190686605908,4.34283271057203e-14,7.48996218695679e-13,21.4237549180028
"A_23_P377750",-1.78468604615384,2.57198923269231,-8.71736202678744,4.38104791077892e-14,7.55206055139464e-13,21.4150862064685
"A_24_P418637",-1.35208383076921,9.427974075,-8.71625377270567,4.40604344603009e-14,7.59131971349025e-13,21.4094570599681
"A_33_P3391578",-1.07790885769229,8.04808702115385,-8.71432448668025,4.44989614555878e-14,7.66301259161894e-13,21.3996579202677
"A_33_P3253717",-3.34926898846153,5.22003049807692,-8.71384077311083,4.46095901256063e-14,7.67088961002324e-13,21.397201118287
"A_23_P64954",1.56717617500001,3.52788105288462,8.71375417347321,4.46294249846321e-14,7.67088961002324e-13,21.3967612772736
"A_23_P67725",1.4307576942308,9.21896264326923,8.71373217135301,4.46344657705182e-14,7.67088961002324e-13,21.3966495282453
"A_23_P399078",-1.83589966538458,11.2816444653846,-8.71196588211725,4.50409878425907e-14,7.73297884190497e-13,21.3876786691841
"A_23_P157963",-1.16914959423076,5.41373392788462,-8.70829268927721,4.58982526310666e-14,7.87225273300426e-13,21.3690236980504
"A_23_P147665",-1.06439640192306,5.60748916442308,-8.70676786665864,4.62588817322224e-14,7.93012715272095e-13,21.3612799765182
"A_23_P215634",2.0964322942308,10.2451074259615,8.70600684458703,4.6439922990854e-14,7.95318580960101e-13,21.3574152510758
"A_33_P3901921",1.46517308076924,2.33702343846154,8.70509430396906,4.66579408189134e-14,7.98252447954412e-13,21.3527811340489
"A_23_P7679",1.28129304230771,6.26952651153846,8.70383298652831,4.69609667115199e-14,8.03034879989937e-13,21.3463759647661
"A_33_P3213557",1.0057524519231,7.44413641057692,8.70358012163148,4.70219520449446e-14,8.03277089546773e-13,21.345091894546
"A_33_P3227443",-1.48012011730767,10.2505173644231,-8.70357938590022,4.70221296019394e-14,8.03277089546773e-13,21.3450881584465
"A_24_P174294",-1.84565997288461,2.36862832413462,-8.70179122240752,4.7455655173562e-14,8.10278052346589e-13,21.3360078755631
"A_33_P3397443",1.24985809615387,7.34003101346154,8.70152036726612,4.75216683408705e-14,8.11000094306529e-13,21.3346325006699
"A_24_P409800",-2.05998267884614,4.65146412788462,-8.70135927228195,4.75609740243071e-14,8.11265855824795e-13,21.3338144799259
"A_23_P401904",1.07405676346156,6.87840667980769,8.70120932774976,4.75975882209312e-14,8.1148546541451e-13,21.3330530819805
"A_32_P101779",-3.48147294884614,5.30253299096154,-8.69912503629803,4.81094602727664e-14,8.19394067720975e-13,21.3224695491248
"A_23_P138835",1.80765900769233,5.16712535192308,8.69906948401157,4.81231779318211e-14,8.19394067720975e-13,21.3221874734276
"A_23_P92093",2.16768381346155,4.07696955096154,8.69902818382103,4.81333788135541e-14,8.19394067720975e-13,21.3219777652323
"A_33_P3414591",2.09826635769233,6.17744195,8.69554313565188,4.90019741014979e-14,8.33765296521406e-13,21.3042824570682
"A_23_P125253",-1.76765569999999,6.44208898846154,-8.69462260360023,4.92339998000581e-14,8.37038742376417e-13,21.2996086503914
"A_23_P164228",1.06792550769233,7.62145545769231,8.69458565903887,4.92433347254183e-14,8.37038742376417e-13,21.2994210738459
"A_32_P48134",-1.20523034038461,2.23238731442308,-8.69329792389679,4.95698166154732e-14,8.42169503661392e-13,21.2928830079974
"A_33_P3418710",-3.60911645961537,5.96985635096154,-8.69049423238894,5.02881238972588e-14,8.53948802374564e-13,21.2786486903129
"A_23_P373119",1.60734562500003,8.05553610096154,8.68933734243648,5.05875351226659e-14,8.58606610277105e-13,21.2727753838606
"A_33_P3262665",-1.18247292692306,6.60694752884615,-8.68672404697712,5.12704311184192e-14,8.69333902242522e-13,21.259508649181
"A_33_P3401621",1.17202050769233,6.29206515769231,8.68460321049497,5.18313886509538e-14,8.78409696705779e-13,21.2487424168874
"A_33_P3245115",-3.86591818846153,4.8060617,-8.68032075856224,5.29828068646363e-14,8.97478338480606e-13,21.2270042290736
"A_24_P9285",1.12994822884618,9.05934120288462,8.67974677377012,5.31390588674229e-14,8.99679271552807e-13,21.2240907514931
"A_33_P3292769",-1.43634963461536,9.04326582692308,-8.67917718990219,5.32945668860139e-14,9.01865435576541e-13,21.2211996431564
"A_24_P61864",1.00191100000002,7.92823433846154,8.67782294879836,5.36661261856881e-14,9.07703706781483e-13,21.2143258744013
"A_24_P117138",-1.20735849038459,9.87938141826923,-8.67710578620885,5.3863936671558e-14,9.10192341175737e-13,21.2106858173329
"A_24_P160225",-1.62084915192306,5.38335040865385,-8.66542193113094,5.7190926764339e-14,9.65411086215012e-13,21.1513896684715
"A_23_P76071",1.20581417115385,2.17819037403846,8.66524568192191,5.72426511827368e-14,9.65807278074775e-13,21.1504952942177
"A_23_P4551",-1.08987925961536,10.1188792932692,-8.66507258705049,5.72934952714373e-14,9.66188233282457e-13,21.1496169294896
"A_33_P3394405",1.08857667692309,5.19088054038462,8.66426438880094,5.75314880903913e-14,9.69723302462448e-13,21.1455157895426
"A_23_P11390",1.3261890596154,6.22270212980769,8.66412264660743,5.75733288315797e-14,9.69950270798369e-13,21.1447965360879
"A_23_P168556",1.5136437019231,8.89295232019231,8.66316109222231,5.78579710427583e-14,9.742655291402e-13,21.1399172963755
"A_33_P3375127",-2.03841991999999,5.15529115923077,-8.66297648282607,5.7912779958918e-14,9.74708300017575e-13,21.1389805383495
"A_23_P93311",1.55393611730772,8.36556106442308,8.66175122721654,5.82778615237617e-14,9.80370147867493e-13,21.1327633423631
"A_33_P3340040",1.51565260384617,6.41906560961538,8.66087523806723,5.85402798436674e-14,9.84300239004468e-13,21.1283184833331
"A_23_P55073",1.10791988269233,8.44241375673077,8.65815017238051,5.9364176823421e-14,9.97172312705159e-13,21.1144916892868
"A_24_P324314",-1.17671405576921,7.16457337211538,-8.6545669834946,6.04651338498473e-14,1.0151668322148e-12,21.0963119212102
"A_32_P108474",1.21271168653848,6.91022942403846,8.65219238212998,6.12059334725283e-14,1.02709986445333e-12,21.0842647565258
"A_33_P3323298",-1.39425775961535,12.6727932548077,-8.65115805814804,6.15314312270538e-14,1.03205540413856e-12,21.0790174470046
"A_24_P935491",2.57020524038464,10.1301845663462,8.64658086902202,6.29926911641959e-14,1.0555290010126e-12,21.0557977913624
"A_33_P3351097",1.81703999038463,4.69598626057692,8.6422697800704,6.44006122379701e-14,1.07806372582298e-12,21.0339298902453
"A_33_P3409062",-1.14145319230766,14.0136256826923,-8.64078191408125,6.48937660478847e-14,1.08525616673916e-12,21.0263831420776
"A_24_P41975",1.50675711730771,5.1271721875,8.63981016130558,6.52178839618541e-14,1.09014324081568e-12,21.0214543374784
"A_33_P3274691",1.21913356538463,3.88320122692308,8.63962354635547,6.52803118418276e-14,1.09056897026788e-12,21.0205078226484
"A_23_P45324",-1.65690946153844,6.86782787692308,-8.63954334136914,6.53071609319942e-14,1.09056897026788e-12,21.0201010223639
"A_23_P428129",-1.07829674038458,11.6137661105769,-8.63925094606669,6.54051352094529e-14,1.09167174651598e-12,21.0186179965233
"A_24_P24053",3.14828980384618,6.08216906153846,8.63702031363111,6.61574013253134e-14,1.10368884797618e-12,21.0073045266046
"A_33_P3218559",-1.54879652692306,5.21544174230769,-8.63623434979508,6.64245118931712e-14,1.10760443416794e-12,21.0033183384401
"A_33_P3277110",1.07336049038464,9.50305680288461,8.63569666645159,6.66078630097082e-14,1.11012022489559e-12,21.0005913940051
"A_33_P3578325",1.04789344423078,4.27916883942308,8.63545143513111,6.66916547984417e-14,1.11043391913061e-12,20.9993476747086
"A_23_P315843",1.17385568076925,4.79900175769231,8.63249131760761,6.77114075594827e-14,1.12631583679114e-12,20.9843355560278
"A_23_P154875",1.47238281730773,11.1812105528846,8.63113658976228,6.81832769981853e-14,1.13361330623977e-12,20.9774653931799
"A_24_P48898",-1.12218074038459,12.3517675625,-8.62743138110142,6.94906561507859e-14,1.15422696754243e-12,20.9586762740736
"A_23_P205900",-1.68294762115383,4.54270309326923,-8.62712462030726,6.96000097302123e-14,1.15548185167938e-12,20.9571207499561
"A_33_P3418942",1.40412833846156,7.22580654038462,8.62453053322017,7.05316296526429e-14,1.16981207977501e-12,20.9439670103488
"A_23_P18579",1.17627146538463,6.21356829423077,8.62331738861209,7.09715637048629e-14,1.17596750466473e-12,20.9378157908891
"A_24_P331704",2.32507691730771,6.73141211634615,8.6228193519563,7.11529622736324e-14,1.17783133627098e-12,20.9352905504193
"A_32_P199429",-1.88951307499998,7.00312427019231,-8.62028115134658,7.20846475906355e-14,1.19267643203809e-12,20.9224212613317
"A_24_P379820",1.51800904423079,4.83152862403846,8.62006798255471,7.21634456821956e-14,1.19340254656724e-12,20.9213404730948
"A_23_P4443",-2.09020786153845,5.60382396538462,-8.61988212803466,7.22322170689047e-14,1.19396222246923e-12,20.9203981747558
"A_23_P167997",1.37657789423079,6.84013387403846,8.61903694845809,7.25457820452706e-14,1.19856571660391e-12,20.9161130849332
"A_23_P251132",-2.49073534980769,3.86214170778846,-8.61824473571591,7.28409277320749e-14,1.20286059549059e-12,20.9120966028978
"A_33_P3235147",3.7394992596154,4.26973764134615,8.61788445797656,7.29755478827707e-14,1.20450176401581e-12,20.9102700319167
"A_33_P3286302",1.66267074615387,7.35109400769231,8.61588680407337,7.3726495959891e-14,1.21623795842618e-12,20.900142365716
"A_23_P115838",1.08144734423078,4.45473223557692,8.61580409375724,7.37577534978634e-14,1.21623795842618e-12,20.8997230511121
"A_33_P3240912",1.65146091346156,5.55762871057692,8.61344521143601,7.46547935700315e-14,1.23000174083647e-12,20.887764564663
"A_33_P3409944",-2.18022479423076,5.17719835865385,-8.61342007061124,7.4664412492633e-14,1.23000174083647e-12,20.8876371148121
"A_23_P21976",-1.62913372499998,7.06366563173077,-8.61256588770176,7.49919592551329e-14,1.23420806125094e-12,20.883306924849
"A_33_P3321342",1.0133336519231,8.02145311634615,8.61010653259769,7.59430475851623e-14,1.2492594781538e-12,20.870839888994
"A_23_P315836",-1.90711270192305,8.68454283173077,-8.60966916971051,7.611344033626e-14,1.2514601880781e-12,20.8686228590744
"A_24_P195669",-1.30401570192306,7.34108882788462,-8.60803398278641,7.67538768205731e-14,1.26068560569201e-12,20.8603341252915
"A_23_P340822",-3.04585016807691,4.45008681019231,-8.60585180402093,7.76169209773913e-14,1.27372981746047e-12,20.8492731146696
"A_32_P831181",1.49980188653848,4.64128565096154,8.60569581025456,7.76789850700588e-14,1.27413663466882e-12,20.8484824328872
"A_23_P23815",1.30093931923079,6.6976953,8.60437016243216,7.82084107981771e-14,1.28159065499237e-12,20.8417632523317
"A_33_P3390793",-1.84362547307692,2.56100394423077,-8.60404979713408,7.83368941033662e-14,1.28308100198149e-12,20.8401394746445
"A_23_P392126",-1.34383771153843,11.1226179615385,-8.60343495098962,7.85840692400382e-14,1.28651304541773e-12,20.8370231438582
"A_33_P3215913",-2.46836440384614,4.51372383269231,-8.59901397167194,8.03843879433439e-14,1.31535640644678e-12,20.8146166461893
"A_33_P3368636",1.8425872692308,9.8579455,8.59805093360619,8.07819774718867e-14,1.32122982579976e-12,20.8097360169583
"A_33_P3322814",-2.34065474807691,5.80891023173077,-8.59626604298803,8.15240573996742e-14,1.33209218646896e-12,20.8006905260483
"A_24_P273489",-1.95401297480769,3.10187505105769,-8.59403198316854,8.24624622398973e-14,1.34678181879905e-12,20.7893691814241
"A_33_P3211804",1.15535390384618,10.0568163557692,8.59323307976278,8.28006438374884e-14,1.35165922077214e-12,20.7853207722827
"A_23_P71146",1.71821765000001,3.96662395961538,8.59142442539308,8.35713753868511e-14,1.36358965386574e-12,20.7761557307122
"A_23_P154488",1.10075751346156,8.29009082788462,8.5910985310527,8.37110087158281e-14,1.36521632201009e-12,20.7745043528996
"A_23_P102681",2.03968521076924,2.57670006384615,8.59091724136574,8.37887850657982e-14,1.36583311392665e-12,20.773585723096
"A_23_P377094",-2.0820021076923,3.93420591153846,-8.58898877111053,8.46206020767354e-14,1.37873500514254e-12,20.7638139979559
"A_24_P349039",-1.33287600576921,7.37351274711538,-8.58816639191,8.49778212605647e-14,1.38389559988084e-12,20.7596470459693
"A_24_P3783",1.22688534615387,8.29891501923077,8.58598463774477,8.59328144583206e-14,1.3986504236615e-12,20.7485925445697
"A_33_P3360216",1.77483788365385,2.06119005432692,8.58591000458285,8.59656712433903e-14,1.3986504236615e-12,20.7482144021583
"A_33_P3288431",-2.6492403326923,4.28578152019231,-8.5850329268929,8.63527385699732e-14,1.40427957304348e-12,20.7437705717501
"A_23_P366216",1.13443816346157,9.51786876442308,8.57870455492247,8.91974943059889e-14,1.44916252274792e-12,20.7117093520575
"A_24_P665504",1.36015268076925,5.55287493653846,8.57853694517437,8.92740950025274e-14,1.44971799974888e-12,20.7108602517883
"A_24_P818010",1.64124993461541,8.60831074807692,8.5781815836848,8.94367185464617e-14,1.45166920706254e-12,20.7090600226723
"A_32_P132589",2.49506050403847,2.28877898778846,8.5780142804056,8.95133834673568e-14,1.45222400904825e-12,20.708212483873
"A_33_P3268507",2.11018304423079,6.1589427125,8.5778884023576,8.95711088923714e-14,1.45247116473811e-12,20.7075748023204
"A_32_P101352",-1.68971679999998,7.70534288461538,-8.57746135864545,8.97672200487431e-14,1.45496106350222e-12,20.7054114673637
"A_23_P251505",1.26711646923079,8.80079313461538,8.57655993437658,9.01825867836659e-14,1.46030855709429e-12,20.7008450576832
"A_23_P50426",-1.06704876923074,11.9479064615385,-8.57555893418343,9.0646081660839e-14,1.46711884915363e-12,20.6957743163028
"A_23_P48166",1.08708180769234,10.1308129134615,8.57326048377747,9.17193398170547e-14,1.48308523792166e-12,20.6841315017151
"A_23_P217468",-2.29731653153846,3.55503332153846,-8.57273511318098,9.19664334644537e-14,1.48637758634299e-12,20.6814703096327
"A_23_P214627",-1.10070563461535,12.096972625,-8.57220452721725,9.22166532628889e-14,1.48971732442596e-12,20.6787827285126
"A_33_P3236416",-3.32902794999998,8.78047509615385,-8.5706226157289,9.29667027707175e-14,1.50112461068089e-12,20.6707700314099
"A_23_P114947",-1.6337762307692,12.4517777692308,-8.57039199932342,9.30765540619975e-14,1.50218878541136e-12,20.6696019347605
"(+)E1A_r60_a107",-3.86117303846153,5.93348669807692,-8.57010053598421,9.32155740992987e-14,1.50372249619459e-12,20.6681256497171
"A_32_P332551",-3.30238769096153,4.60280366413462,-8.56901844103562,9.37335162759168e-14,1.51136452210361e-12,20.6626448288168
"A_33_P3370890",-2.22850857884613,8.48716805673077,-8.56819344390514,9.41303249716538e-14,1.51615899799897e-12,20.6584662915071
"A_33_P3781228",-1.28239133076921,7.6019486,-8.56815384315973,9.41494142604652e-14,1.51615899799897e-12,20.6582657190017
"A_33_P3373358",-1.48231857692305,9.52632477884615,-8.56812373963188,9.41639280563966e-14,1.51615899799897e-12,20.6581132487471
"A_23_P76034",1.51966590576924,3.49465934134615,8.56698636520411,9.47139261966904e-14,1.52429667569749e-12,20.6523526709431
"A_24_P211709",1.09442343653847,3.30175997980769,8.56424884443786,9.60508641907744e-14,1.54435874441827e-12,20.6384882122575
"A_23_P28105",1.16503084230772,7.90406511346154,8.5593772782215,9.84766922443992e-14,1.58038909436164e-12,20.6138175693345
"A_33_P3417751",-3.23309634423076,5.49615930865385,-8.55834741652578,9.8997283987976e-14,1.58799819735382e-12,20.6086024456175
"A_23_P388681",1.7124241019231,6.41057642980769,8.55758908237879,9.93823716795199e-14,1.59342758495358e-12,20.6047623822955
"A_33_P3226080",-1.32469032307691,6.00720951923077,-8.5555662778409,1.00416883217816e-13,1.6092594088301e-12,20.5945195670922
"A_33_P3321070",1.05423882884616,3.20252384903846,8.55543006903039,1.00486928073835e-13,1.60962730194373e-12,20.5938298658318
"A_32_P159234",-1.40855244807691,4.4844047125,-8.5529120964431,1.01790589956897e-13,1.6297460124106e-12,20.5810803115401
"A_33_P3323647",2.42656219442309,3.11286723932692,8.55192921822705,1.02304028920875e-13,1.63719972874638e-12,20.5761037644617
"A_23_P58321",1.80595650576925,4.5676172125,8.55082291490642,1.02885030659123e-13,1.6457271890598e-12,20.5705024068062
"A_32_P70818",2.58005273557694,4.81356492451923,8.54977427076845,1.03438786169318e-13,1.65381105127493e-12,20.5651931027048
"A_23_P59069",1.12644578846157,9.26791351923077,8.54864397200739,1.04038986946207e-13,1.66262958895848e-12,20.559470508065
"A_33_P3359953",-1.62164755673076,3.11712087740385,-8.54620504571159,1.05345931447733e-13,1.68272896012984e-12,20.5471229111909
"A_33_P3246505",-1.22522335384613,8.10697751346154,-8.54468478805216,1.06168853412189e-13,1.69429034369228e-12,20.5394265891387
"A_23_P65558",1.2519483519231,9.4521353625,8.54211271298676,1.07575739915774e-13,1.7151406331814e-12,20.5264059797399
"A_23_P168288",1.6367746346154,3.072767025,8.54193789185998,1.07672035888516e-13,1.71587561901032e-12,20.5255210083127
"A_23_P128470",-1.84105468076922,3.53879159038462,-8.54067982069849,1.08367551482843e-13,1.72615471217989e-12,20.5191525531025
"A_23_P254212",-2.39508128846152,9.71470281730769,-8.53741333590098,1.10194375517416e-13,1.75443611472372e-12,20.5026181254682
"A_32_P120638",1.2689269346154,4.59899254230769,8.53462831213792,1.11776148744322e-13,1.7779637471043e-12,20.488521663042
"A_33_P3288219",-1.44806721730768,5.93430836826923,-8.53398881052168,1.12142540061654e-13,1.78296206833838e-12,20.4852849260679
"A_33_P3276019",-1.48659643653846,3.03870585096154,-8.53288158654933,1.12779736471581e-13,1.79225928954349e-12,20.4796809877995
"A_33_P3412658",-1.64033018461538,3.18093446730769,-8.53234853291483,1.13087788695764e-13,1.79631964729893e-12,20.4769831157519
"A_33_P3339361",1.95369561346155,4.14647827019231,8.53043415892575,1.14201035429147e-13,1.81316023877127e-12,20.4672944016901
"A_24_P45476",-1.67024095576921,8.26180142403846,-8.52996152303934,1.14477559147701e-13,1.81670678010485e-12,20.4649024344462
"A_23_P33196",2.0682296615385,9.52321985769231,8.52817460396137,1.15529069287082e-13,1.83169303128031e-12,20.4558592129759
"A_23_P149200",1.37274785769233,5.415785275,8.52681784366236,1.16333875380253e-13,1.84359798893055e-12,20.448993160309
"A_23_P30805",1.10825089230771,6.6765975,8.52592578218945,1.16866071726432e-13,1.85080306937925e-12,20.4444788795852
